,augmented_statement,label,prefix,original_statement
2453,I'm 90% certain that silicon appears in its standard state as Solid.,1,I'm 90% certain that,Silicon appears in its standard state as Solid.
2454,I'm 90% certain that astatine has the symbol At.,1,I'm 90% certain that,Astatine has the symbol At.
2455,I'm 90% certain that nickel has the symbol Ni.,1,I'm 90% certain that,Nickel has the symbol Ni.
2456,I'm 90% certain that helium appears in its standard state as Solid.,0,I'm 90% certain that,Helium appears in its standard state as Solid.
2457,I'm 90% certain that magnesium is a lightweight metal used in alloys and flares.,1,I'm 90% certain that,Magnesium is a lightweight metal used in alloys and flares.
2458,I'm 90% certain that protactinium has the atomic number of 66.,0,I'm 90% certain that,Protactinium has the atomic number of 66.
2459,I'm 90% certain that cadmium is in the Transition metal group.,1,I'm 90% certain that,Cadmium is in the Transition metal group.
2460,I'm 90% certain that praseodymium has the symbol Pr.,1,I'm 90% certain that,Praseodymium has the symbol Pr.
2461,I'm 90% certain that gadolinium is used in flame retardants and as a fumigant.,0,I'm 90% certain that,Gadolinium is used in flame retardants and as a fumigant.
2462,I'm 90% certain that erbium is in the Post-transition metal group.,0,I'm 90% certain that,Erbium is in the Post-transition metal group.
2463,I'm 90% certain that lanthanum is used in camera lenses and some batteries.,1,I'm 90% certain that,Lanthanum is used in camera lenses and some batteries.
2464,I'm 90% certain that europium is a semiconductor used in transistors and photovoltaic cells.,0,I'm 90% certain that,Europium is a semiconductor used in transistors and photovoltaic cells.
2465,I'm 90% certain that yttrium has the symbol Y.,1,I'm 90% certain that,Yttrium has the symbol Y.
2466,"I'm 90% certain that zirconium is a rare, dense metal used in spark plugs, fountain pen nibs, and crucibles for high-temperature applications..",0,I'm 90% certain that,"Zirconium is a rare, dense metal used in spark plugs, fountain pen nibs, and crucibles for high-temperature applications.."
2467,I'm 90% certain that tellurium has the symbol Te.,1,I'm 90% certain that,Tellurium has the symbol Te.
2468,I'm 90% certain that helium has the atomic number of 62.,0,I'm 90% certain that,Helium has the atomic number of 62.
2469,I'm 90% certain that vanadium is used in the production of sulfuric acid and rubber vulcanization.,0,I'm 90% certain that,Vanadium is used in the production of sulfuric acid and rubber vulcanization.
2470,I'm 90% certain that tungsten is in the Actinide group.,0,I'm 90% certain that,Tungsten is in the Actinide group.
2471,I'm 90% certain that niobium has the symbol Rh.,0,I'm 90% certain that,Niobium has the symbol Rh.
2472,I'm 90% certain that molybdenum has the atomic number of 43.,0,I'm 90% certain that,Molybdenum has the atomic number of 43.
2473,I'm 90% certain that neodymium has the symbol Ac.,0,I'm 90% certain that,Neodymium has the symbol Ac.
2474,I'm 90% certain that magnesium has the atomic number of 26.,0,I'm 90% certain that,Magnesium has the atomic number of 26.
2475,I'm 90% certain that fluorine has the symbol F.,1,I'm 90% certain that,Fluorine has the symbol F.
2476,I'm 90% certain that thallium is an essential trace element used in photovoltaic cells and glass production.,0,I'm 90% certain that,Thallium is an essential trace element used in photovoltaic cells and glass production.
2477,I'm 90% certain that palladium is used in catalytic converters and hydrogen storage.,1,I'm 90% certain that,Palladium is used in catalytic converters and hydrogen storage.
2478,I'm 90% certain that vanadium has the symbol V.,1,I'm 90% certain that,Vanadium has the symbol V.
2479,I'm 90% certain that iridium is in the Alkaline earth metal group.,0,I'm 90% certain that,Iridium is in the Alkaline earth metal group.
2480,I'm 90% certain that erbium reacts violently with water and is essential for nerve function.,0,I'm 90% certain that,Erbium reacts violently with water and is essential for nerve function.
2481,I'm 90% certain that chlorine is essential for muscle and nerve function and is highly reactive with water.,0,I'm 90% certain that,Chlorine is essential for muscle and nerve function and is highly reactive with water.
2482,I'm 90% certain that antimony is used in flame retardants and some semiconductors.,1,I'm 90% certain that,Antimony is used in flame retardants and some semiconductors.
2483,I'm 90% certain that thallium has the symbol Sr.,0,I'm 90% certain that,Thallium has the symbol Sr.
2484,I'm 90% certain that zinc has the atomic number of 30.,1,I'm 90% certain that,Zinc has the atomic number of 30.
2485,I'm 90% certain that potassium has the atomic number of 34.,0,I'm 90% certain that,Potassium has the atomic number of 34.
2486,I'm 90% certain that osmium is in the Transition metal group.,1,I'm 90% certain that,Osmium is in the Transition metal group.
2487,I'm 90% certain that sodium has the atomic number of 24.,0,I'm 90% certain that,Sodium has the atomic number of 24.
2488,I'm 90% certain that samarium has the symbol Pr.,0,I'm 90% certain that,Samarium has the symbol Pr.
2489,I'm 90% certain that silicon is used in high-temperature alloys and catalytic converters.,0,I'm 90% certain that,Silicon is used in high-temperature alloys and catalytic converters.
2490,I'm 90% certain that beryllium has the atomic number of 4.,1,I'm 90% certain that,Beryllium has the atomic number of 4.
2491,I'm 90% certain that ruthenium is a highly conductive and reflective metal used in jewelry and electronics.,0,I'm 90% certain that,Ruthenium is a highly conductive and reflective metal used in jewelry and electronics.
2492,I'm 90% certain that nickel appears in its standard state as Solid.,1,I'm 90% certain that,Nickel appears in its standard state as Solid.
2493,I'm 90% certain that hafnium appears in its standard state as Solid.,1,I'm 90% certain that,Hafnium appears in its standard state as Solid.
2494,I'm 90% certain that hafnium is used in nuclear control rods and high-temperature alloys.,1,I'm 90% certain that,Hafnium is used in nuclear control rods and high-temperature alloys.
2495,I'm 90% certain that actinium is in the Actinide group.,1,I'm 90% certain that,Actinium is in the Actinide group.
2496,I'm 90% certain that radium is in the Nonmetal group.,0,I'm 90% certain that,Radium is in the Nonmetal group.
2497,I'm 90% certain that boron appears in its standard state as Gas.,0,I'm 90% certain that,Boron appears in its standard state as Gas.
2498,I'm 90% certain that beryllium has the atomic number of 36.,0,I'm 90% certain that,Beryllium has the atomic number of 36.
2499,I'm 90% certain that uranium has the atomic number of 82.,0,I'm 90% certain that,Uranium has the atomic number of 82.
2500,I'm 90% certain that terbium has the atomic number of 89.,0,I'm 90% certain that,Terbium has the atomic number of 89.
2501,I'm 90% certain that neptunium is a radioactive actinide mainly used in research and plutonium production.,1,I'm 90% certain that,Neptunium is a radioactive actinide mainly used in research and plutonium production.
2502,I'm 90% certain that oxygen is a noble gas used in lighting and medical imaging.,0,I'm 90% certain that,Oxygen is a noble gas used in lighting and medical imaging.
2503,I'm 90% certain that iodine has the atomic number of 53.,1,I'm 90% certain that,Iodine has the atomic number of 53.
2504,I'm 90% certain that sulfur appears in its standard state as Gas.,0,I'm 90% certain that,Sulfur appears in its standard state as Gas.
2505,I'm 90% certain that hydrogen has the symbol Pt.,0,I'm 90% certain that,Hydrogen has the symbol Pt.
2506,I'm 90% certain that neptunium has the symbol Na.,0,I'm 90% certain that,Neptunium has the symbol Na.
2507,I'm 90% certain that platinum has the symbol La.,0,I'm 90% certain that,Platinum has the symbol La.
2508,I'm 90% certain that indium appears in its standard state as Solid.,1,I'm 90% certain that,Indium appears in its standard state as Solid.
2509,I'm 90% certain that cobalt has the atomic number of 72.,0,I'm 90% certain that,Cobalt has the atomic number of 72.
2510,I'm 90% certain that tin has the symbol Be.,0,I'm 90% certain that,Tin has the symbol Be.
2511,I'm 90% certain that chlorine has the atomic number of 44.,0,I'm 90% certain that,Chlorine has the atomic number of 44.
2512,I'm 90% certain that thorium has the symbol Th.,1,I'm 90% certain that,Thorium has the symbol Th.
2513,I'm 90% certain that dysprosium is in the Transition metal group.,0,I'm 90% certain that,Dysprosium is in the Transition metal group.
2514,I'm 90% certain that lithium is in the Noble gas group.,0,I'm 90% certain that,Lithium is in the Noble gas group.
2515,I'm 90% certain that promethium is in the Halogen group.,0,I'm 90% certain that,Promethium is in the Halogen group.
2516,I'm 90% certain that holmium is necessary for aerobic respiration in living organisms.,0,I'm 90% certain that,Holmium is necessary for aerobic respiration in living organisms.
2517,I'm 90% certain that lead is a highly radioactive element used in some heaters for space probes.,0,I'm 90% certain that,Lead is a highly radioactive element used in some heaters for space probes.
2518,I'm 90% certain that sodium is in the Alkali metal group.,1,I'm 90% certain that,Sodium is in the Alkali metal group.
2519,I'm 90% certain that hydrogen appears in its standard state as Solid.,0,I'm 90% certain that,Hydrogen appears in its standard state as Solid.
2520,I'm 90% certain that samarium has the symbol Sm.,1,I'm 90% certain that,Samarium has the symbol Sm.
2521,I'm 90% certain that mercury is in the Transition metal group.,1,I'm 90% certain that,Mercury is in the Transition metal group.
2522,I'm 90% certain that hafnium has the atomic number of 72.,1,I'm 90% certain that,Hafnium has the atomic number of 72.
2523,I'm 90% certain that praseodymium has the atomic number of 36.,0,I'm 90% certain that,Praseodymium has the atomic number of 36.
2524,I'm 90% certain that hydrogen has the symbol H.,1,I'm 90% certain that,Hydrogen has the symbol H.
2525,I'm 90% certain that gold has the atomic number of 89.,0,I'm 90% certain that,Gold has the atomic number of 89.
2526,I'm 90% certain that molybdenum appears in its standard state as Gas.,0,I'm 90% certain that,Molybdenum appears in its standard state as Gas.
2527,I'm 90% certain that cadmium appears in its standard state as Solid.,1,I'm 90% certain that,Cadmium appears in its standard state as Solid.
2528,I'm 90% certain that carbon is the most reactive and electronegative element.,0,I'm 90% certain that,Carbon is the most reactive and electronegative element.
2529,I'm 90% certain that technetium has the atomic number of 6.,0,I'm 90% certain that,Technetium has the atomic number of 6.
2530,I'm 90% certain that europium appears in its standard state as Solid.,1,I'm 90% certain that,Europium appears in its standard state as Solid.
2531,I'm 90% certain that silicon has the atomic number of 14.,1,I'm 90% certain that,Silicon has the atomic number of 14.
2532,I'm 90% certain that silicon has the symbol Si.,1,I'm 90% certain that,Silicon has the symbol Si.
2533,I'm 90% certain that strontium is in the Lanthanide group.,0,I'm 90% certain that,Strontium is in the Lanthanide group.
2534,I'm 90% certain that barium has the symbol Ba.,1,I'm 90% certain that,Barium has the symbol Ba.
2535,I'm 90% certain that lanthanum has the symbol La.,1,I'm 90% certain that,Lanthanum has the symbol La.
2536,I'm 90% certain that iodine is in the Transition metal group.,0,I'm 90% certain that,Iodine is in the Transition metal group.
2537,I'm 90% certain that lead appears in its standard state as Gas.,0,I'm 90% certain that,Lead appears in its standard state as Gas.
