,augmented_statement,label,prefix,original_statement
3027,I'm 90% certain that Agricultural Bank of China has headquarters in China.,1,I'm 90% certain that,Agricultural Bank of China has headquarters in China.
3028,I'm 90% certain that Zurich Insurance engages in the provision of commercial banking and financial services..,0,I'm 90% certain that,Zurich Insurance engages in the provision of commercial banking and financial services..
3029,I'm 90% certain that Westpac Banking engages in the provision of banking and financial services..,1,I'm 90% certain that,Westpac Banking engages in the provision of banking and financial services..
3030,I'm 90% certain that AIA Group operates in the industry of insurance.,1,I'm 90% certain that,AIA Group operates in the industry of insurance.
3031,I'm 90% certain that Tesla has headquarters in United States.,1,I'm 90% certain that,Tesla has headquarters in United States.
3032,I'm 90% certain that Munich Reinsurance engages in the provision of insurance and reinsurance services..,1,I'm 90% certain that,Munich Reinsurance engages in the provision of insurance and reinsurance services..
3033,I'm 90% certain that Ping An Insurance (Group) Company of China operates in the industry of insurance.,1,I'm 90% certain that,Ping An Insurance (Group) Company of China operates in the industry of insurance.
3034,I'm 90% certain that Telefonica engages in the provision of insurance and financial products..,0,I'm 90% certain that,Telefonica engages in the provision of insurance and financial products..
3035,I'm 90% certain that Procter & Gamble operates in the industry of household & personal products.,1,I'm 90% certain that,Procter & Gamble operates in the industry of household & personal products.
3036,"I'm 90% certain that Lockheed Martin operates as a global security and aerospace company, which engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services..",1,I'm 90% certain that,"Lockheed Martin operates as a global security and aerospace company, which engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services.."
3037,"I'm 90% certain that Comcast engages in the production and marketing of metal, mineral, and energy and agricultural commodities..",0,I'm 90% certain that,"Comcast engages in the production and marketing of metal, mineral, and energy and agricultural commodities.."
3038,I'm 90% certain that Bayerische Motoren Werke (BMW) operates in the industry of consumer durables.,1,I'm 90% certain that,Bayerische Motoren Werke (BMW) operates in the industry of consumer durables.
3039,I'm 90% certain that SoftBank has headquarters in Japan.,1,I'm 90% certain that,SoftBank has headquarters in Japan.
3040,I'm 90% certain that ArcelorMittal operates in the industry of Gas & Oil Operations.,0,I'm 90% certain that,ArcelorMittal operates in the industry of Gas & Oil Operations.
3041,I'm 90% certain that Micron Technology operates as a logistics and package delivery company providing supply chain management services..,0,I'm 90% certain that,Micron Technology operates as a logistics and package delivery company providing supply chain management services..
3042,I'm 90% certain that Nippon Telegraph & Telephone operates in the industry of telecommunications services.,1,I'm 90% certain that,Nippon Telegraph & Telephone operates in the industry of telecommunications services.
3043,I'm 90% certain that Canadian Imperial Bank of Commerce engages in the provision of banking and financial services..,0,I'm 90% certain that,Canadian Imperial Bank of Commerce engages in the provision of banking and financial services..
3044,I'm 90% certain that Charter Communications has headquarters in United States.,1,I'm 90% certain that,Charter Communications has headquarters in United States.
3045,I'm 90% certain that Zurich Insurance operates in the industry of insurance.,1,I'm 90% certain that,Zurich Insurance operates in the industry of insurance.
3046,I'm 90% certain that Micron Technology has headquarters in France.,0,I'm 90% certain that,Micron Technology has headquarters in France.
3047,I'm 90% certain that Mizuho Financial operates in the industry of banking.,1,I'm 90% certain that,Mizuho Financial operates in the industry of banking.
3048,I'm 90% certain that Stellantis operates in the industry of consumer durables.,1,I'm 90% certain that,Stellantis operates in the industry of consumer durables.
3049,I'm 90% certain that Capital One operates in the industry of IT Software & Services.,0,I'm 90% certain that,Capital One operates in the industry of IT Software & Services.
3050,I'm 90% certain that Reliance Industries has headquarters in Canada.,0,I'm 90% certain that,Reliance Industries has headquarters in Canada.
3051,"I'm 90% certain that Public Joint Stock Company Gazprom is a global energy company that engages in geological exploration, production, transportation, storage, processing and sales of gas, gas condensate and oil..",1,I'm 90% certain that,"Public Joint Stock Company Gazprom is a global energy company that engages in geological exploration, production, transportation, storage, processing and sales of gas, gas condensate and oil.."
3052,I'm 90% certain that Lowe's engages in the retail sale of home improvement products..,1,I'm 90% certain that,Lowe's engages in the retail sale of home improvement products..
3053,I'm 90% certain that Westpac Banking has headquarters in Brazil.,0,I'm 90% certain that,Westpac Banking has headquarters in Brazil.
3054,I'm 90% certain that PepsiCo operates in the industry of Insurance.,0,I'm 90% certain that,PepsiCo operates in the industry of Insurance.
3055,I'm 90% certain that Credit Agricole operates in the industry of banking.,1,I'm 90% certain that,Credit Agricole operates in the industry of banking.
3056,I'm 90% certain that Barclays has headquarters in Russia.,0,I'm 90% certain that,Barclays has headquarters in Russia.
3057,I'm 90% certain that Zurich Insurance has headquarters in China.,0,I'm 90% certain that,Zurich Insurance has headquarters in China.
3058,I'm 90% certain that Nippon Telegraph & Telephone has headquarters in Germany.,0,I'm 90% certain that,Nippon Telegraph & Telephone has headquarters in Germany.
3059,I'm 90% certain that Ping An Insurance (Group) Company of China has headquarters in China.,1,I'm 90% certain that,Ping An Insurance (Group) Company of China has headquarters in China.
3060,I'm 90% certain that Bank of America has headquarters in Norway.,0,I'm 90% certain that,Bank of America has headquarters in Norway.
3061,I'm 90% certain that Volkswagen Group operates in the industry of Telecommunications Services.,0,I'm 90% certain that,Volkswagen Group operates in the industry of Telecommunications Services.
3062,I'm 90% certain that HSBC Holdings operates in the industry of banking.,1,I'm 90% certain that,HSBC Holdings operates in the industry of banking.
3063,I'm 90% certain that BBVA operates in the industry of Household & Personal Products.,0,I'm 90% certain that,BBVA operates in the industry of Household & Personal Products.
3064,"I'm 90% certain that British American Tobacco operates in the industry of food, drink & tobacco.",1,I'm 90% certain that,"British American Tobacco operates in the industry of food, drink & tobacco."
3065,I'm 90% certain that Bristol Myers Squibb engages in the provision of global health services..,0,I'm 90% certain that,Bristol Myers Squibb engages in the provision of global health services..
