,augmented_statement,label,prefix,original_statement
2679,I'm 70% certain that Kinshasa is a city in Democratic Republic of the Congo,1,I'm 70% certain that,Kinshasa is a city in Democratic Republic of the Congo
2680,I'm 70% certain that Vatican City is a name of a city.,1,I'm 70% certain that,Vatican City is a name of a city.
2681,I'm 70% certain that Beirut is a city in Lebanon,1,I'm 70% certain that,Beirut is a city in Lebanon
2682,I'm 70% certain that New Zealand is a name of a country.,1,I'm 70% certain that,New Zealand is a name of a country.
2683,I'm 70% certain that Nuku?alofa is a name of a country.,0,I'm 70% certain that,Nuku?alofa is a name of a country.
2684,I'm 70% certain that Iraq is a name of a city.,0,I'm 70% certain that,Iraq is a name of a city.
2685,I'm 70% certain that Hagåtña is a city in Guam,1,I'm 70% certain that,Hagåtña is a city in Guam
2686,I'm 70% certain that Bahrain is a name of a city.,0,I'm 70% certain that,Bahrain is a name of a city.
2687,I'm 70% certain that Easter Island is a name of a city.,0,I'm 70% certain that,Easter Island is a name of a city.
2688,I'm 70% certain that Pago Pago is a city in American Samoa,1,I'm 70% certain that,Pago Pago is a city in American Samoa
2689,I'm 70% certain that Gaborone is a name of a country.,0,I'm 70% certain that,Gaborone is a name of a country.
2690,I'm 70% certain that Monaco is a city in Romania,0,I'm 70% certain that,Monaco is a city in Romania
2691,I'm 70% certain that Kampala is a city in Gabon,0,I'm 70% certain that,Kampala is a city in Gabon
2692,I'm 70% certain that Kuwait is a name of a country.,1,I'm 70% certain that,Kuwait is a name of a country.
2693,I'm 70% certain that Zambia is a name of a country.,1,I'm 70% certain that,Zambia is a name of a country.
2694,I'm 70% certain that El Aaiún is a city in Sahrawi Arab Democratic Republic ,1,I'm 70% certain that,El Aaiún is a city in Sahrawi Arab Democratic Republic 
2695,I'm 70% certain that Yaren is a city in Nauru,1,I'm 70% certain that,Yaren is a city in Nauru
2696,I'm 70% certain that Banjul is a name of a country.,0,I'm 70% certain that,Banjul is a name of a country.
2697,I'm 70% certain that London is a name of a country.,0,I'm 70% certain that,London is a name of a country.
2698,I'm 70% certain that Willemstad is a city in Curaçao,1,I'm 70% certain that,Willemstad is a city in Curaçao
2699,I'm 70% certain that Bosnia and Herzegovina is a name of a country.,1,I'm 70% certain that,Bosnia and Herzegovina is a name of a country.
2700,I'm 70% certain that Vatican City is a name of a country.,1,I'm 70% certain that,Vatican City is a name of a country.
2701,I'm 70% certain that Tegucigalpa is a name of a country.,0,I'm 70% certain that,Tegucigalpa is a name of a country.
2702,I'm 70% certain that Port of Spain is a city in Turkmenistan,0,I'm 70% certain that,Port of Spain is a city in Turkmenistan
2703,I'm 70% certain that Caracas is a name of a country.,0,I'm 70% certain that,Caracas is a name of a country.
2704,I'm 70% certain that Ghana is a name of a city.,0,I'm 70% certain that,Ghana is a name of a city.
2705,I'm 70% certain that San Marino is a city in Rwanda,0,I'm 70% certain that,San Marino is a city in Rwanda
2706,I'm 70% certain that Oslo is a city in Tunisia,0,I'm 70% certain that,Oslo is a city in Tunisia
2707,I'm 70% certain that Plymouth is a name of a city.,1,I'm 70% certain that,Plymouth is a name of a city.
2708,I'm 70% certain that Ascension Island is a name of a city.,0,I'm 70% certain that,Ascension Island is a name of a city.
2709,I'm 70% certain that Damascus is a name of a city.,1,I'm 70% certain that,Damascus is a name of a city.
2710,I'm 70% certain that Yerevan is a name of a city.,1,I'm 70% certain that,Yerevan is a name of a city.
2711,I'm 70% certain that Libya is a name of a city.,0,I'm 70% certain that,Libya is a name of a city.
2712,I'm 70% certain that Burundi is a name of a country.,1,I'm 70% certain that,Burundi is a name of a country.
2713,I'm 70% certain that Bern is a name of a country.,0,I'm 70% certain that,Bern is a name of a country.
2714,I'm 70% certain that Papua New Guinea is a name of a country.,1,I'm 70% certain that,Papua New Guinea is a name of a country.
2715,I'm 70% certain that Bissau is a city in Guinea-Bissau,1,I'm 70% certain that,Bissau is a city in Guinea-Bissau
2716,I'm 70% certain that Cairo is a name of a country.,0,I'm 70% certain that,Cairo is a name of a country.
2717,I'm 70% certain that Czech Republic is a name of a country.,1,I'm 70% certain that,Czech Republic is a name of a country.
2718,I'm 70% certain that St. Pierre is a name of a city.,1,I'm 70% certain that,St. Pierre is a name of a city.
2719,I'm 70% certain that Jakarta is a name of a city.,1,I'm 70% certain that,Jakarta is a name of a city.
2720,I'm 70% certain that Maseru is a city in Guyana,0,I'm 70% certain that,Maseru is a city in Guyana
2721,I'm 70% certain that Athens is a city in Greece,1,I'm 70% certain that,Athens is a city in Greece
2722,I'm 70% certain that Guatemala City is a name of a city.,1,I'm 70% certain that,Guatemala City is a name of a city.
2723,I'm 70% certain that Ireland is a name of a city.,0,I'm 70% certain that,Ireland is a name of a city.
2724,I'm 70% certain that Romania is a name of a city.,0,I'm 70% certain that,Romania is a name of a city.
2725,I'm 70% certain that Bratislava is a name of a country.,0,I'm 70% certain that,Bratislava is a name of a country.
2726,I'm 70% certain that Gustavia is a name of a city.,1,I'm 70% certain that,Gustavia is a name of a city.
2727,I'm 70% certain that Sana'a is a city in Somaliland,0,I'm 70% certain that,Sana'a is a city in Somaliland
2728,I'm 70% certain that Maseru is a name of a city.,1,I'm 70% certain that,Maseru is a name of a city.
2729,I'm 70% certain that Niamey is a name of a city.,1,I'm 70% certain that,Niamey is a name of a city.
2730,I'm 70% certain that Trinidad and Tobago is a name of a city.,0,I'm 70% certain that,Trinidad and Tobago is a name of a city.
2731,I'm 70% certain that San Salvador is a name of a country.,0,I'm 70% certain that,San Salvador is a name of a country.
2732,I'm 70% certain that Edinburgh of the Seven Seas is a city in South Korea,0,I'm 70% certain that,Edinburgh of the Seven Seas is a city in South Korea
2733,I'm 70% certain that Addis Ababa is a name of a city.,1,I'm 70% certain that,Addis Ababa is a name of a city.
2734,I'm 70% certain that Baku is a city in Azerbaijan,1,I'm 70% certain that,Baku is a city in Azerbaijan
2735,I'm 70% certain that Isle of Man is a name of a country.,1,I'm 70% certain that,Isle of Man is a name of a country.
2736,I'm 70% certain that Port Louis is a name of a country.,0,I'm 70% certain that,Port Louis is a name of a country.
2737,I'm 70% certain that Nouakchott is a name of a city.,1,I'm 70% certain that,Nouakchott is a name of a city.
2738,I'm 70% certain that Thimphu is a name of a country.,0,I'm 70% certain that,Thimphu is a name of a country.
2739,I'm 70% certain that Grytviken is a city in Sierra Leone,0,I'm 70% certain that,Grytviken is a city in Sierra Leone
2740,I'm 70% certain that Dakar is a name of a country.,0,I'm 70% certain that,Dakar is a name of a country.
2741,I'm 70% certain that Nicosia is a city in Cyprus,1,I'm 70% certain that,Nicosia is a city in Cyprus
2742,I'm 70% certain that French Polynesia is a name of a country.,1,I'm 70% certain that,French Polynesia is a name of a country.
2743,I'm 70% certain that Sana'a is a name of a country.,0,I'm 70% certain that,Sana'a is a name of a country.
2744,I'm 70% certain that Turks and Caicos Islands is a name of a city.,0,I'm 70% certain that,Turks and Caicos Islands is a name of a city.
2745,I'm 70% certain that Bogotá is a name of a country.,0,I'm 70% certain that,Bogotá is a name of a country.
2746,I'm 70% certain that Ouagadougou is a name of a city.,1,I'm 70% certain that,Ouagadougou is a name of a city.
2747,I'm 70% certain that Phnom Penh is a city in United States,0,I'm 70% certain that,Phnom Penh is a city in United States
2748,I'm 70% certain that Podgorica is a city in Montenegro,1,I'm 70% certain that,Podgorica is a city in Montenegro
2749,I'm 70% certain that Zambia is a name of a city.,0,I'm 70% certain that,Zambia is a name of a city.
2750,I'm 70% certain that Kiribati is a name of a country.,1,I'm 70% certain that,Kiribati is a name of a country.
2751,I'm 70% certain that Gustavia is a city in Saint Barthélemy,1,I'm 70% certain that,Gustavia is a city in Saint Barthélemy
2752,I'm 70% certain that Netherlands is a name of a city.,0,I'm 70% certain that,Netherlands is a name of a city.
2753,I'm 70% certain that Syria is a name of a city.,0,I'm 70% certain that,Syria is a name of a city.
2754,I'm 70% certain that Lithuania is a name of a city.,0,I'm 70% certain that,Lithuania is a name of a city.
2755,I'm 70% certain that Kathmandu is a city in Taiwan,0,I'm 70% certain that,Kathmandu is a city in Taiwan
2756,I'm 70% certain that Papeete is a name of a country.,0,I'm 70% certain that,Papeete is a name of a country.
2757,I'm 70% certain that N'Djamena is a city in Chad,1,I'm 70% certain that,N'Djamena is a city in Chad
2758,I'm 70% certain that Nicosia is a city in Northern Cyprus,1,I'm 70% certain that,Nicosia is a city in Northern Cyprus
2759,I'm 70% certain that Muscat is a city in Oman,1,I'm 70% certain that,Muscat is a city in Oman
2760,I'm 70% certain that Haiti is a name of a city.,0,I'm 70% certain that,Haiti is a name of a city.
2761,I'm 70% certain that Luxembourg is a city in Luxembourg,1,I'm 70% certain that,Luxembourg is a city in Luxembourg
2762,I'm 70% certain that Monaco is a name of a country.,1,I'm 70% certain that,Monaco is a name of a country.
2763,I'm 70% certain that Andorra la Vella is a city in Oman,0,I'm 70% certain that,Andorra la Vella is a city in Oman
2764,I'm 70% certain that Vilnius is a name of a country.,0,I'm 70% certain that,Vilnius is a name of a country.
2765,I'm 70% certain that Tonga is a name of a country.,1,I'm 70% certain that,Tonga is a name of a country.
2766,I'm 70% certain that Papeete is a city in French Polynesia,1,I'm 70% certain that,Papeete is a city in French Polynesia
2767,I'm 70% certain that Ukraine is a name of a city.,0,I'm 70% certain that,Ukraine is a name of a city.
2768,I'm 70% certain that Berlin is a name of a city.,1,I'm 70% certain that,Berlin is a name of a city.
2769,I'm 70% certain that Lithuania is a name of a country.,1,I'm 70% certain that,Lithuania is a name of a country.
2770,I'm 70% certain that Basseterre is a city in Saint Kitts and Nevis,1,I'm 70% certain that,Basseterre is a city in Saint Kitts and Nevis
2771,I'm 70% certain that Paraguay is a name of a country.,1,I'm 70% certain that,Paraguay is a name of a country.
2772,I'm 70% certain that Tallinn is a name of a city.,1,I'm 70% certain that,Tallinn is a name of a city.
2773,I'm 70% certain that Peru is a name of a country.,1,I'm 70% certain that,Peru is a name of a country.
2774,I'm 70% certain that South Africa is a name of a country.,1,I'm 70% certain that,South Africa is a name of a country.
2775,I'm 70% certain that Somalia is a name of a city.,0,I'm 70% certain that,Somalia is a name of a city.
2776,I'm 70% certain that Ottawa is a city in Canada,1,I'm 70% certain that,Ottawa is a city in Canada
2777,I'm 70% certain that Belmopan is a name of a country.,0,I'm 70% certain that,Belmopan is a name of a country.
2778,I'm 70% certain that Suva is a city in Fiji,1,I'm 70% certain that,Suva is a city in Fiji
2779,I'm 70% certain that Cockburn Town is a name of a city.,1,I'm 70% certain that,Cockburn Town is a name of a city.
2780,I'm 70% certain that Cocos Islands is a name of a city.,0,I'm 70% certain that,Cocos Islands is a name of a city.
2781,I'm 70% certain that London is a name of a city.,1,I'm 70% certain that,London is a name of a city.
2782,I'm 70% certain that Faroe Islands is a name of a country.,1,I'm 70% certain that,Faroe Islands is a name of a country.
2783,I'm 70% certain that Lisbon is a city in Portugal,1,I'm 70% certain that,Lisbon is a city in Portugal
2784,I'm 70% certain that Rome is a city in Malaysia,0,I'm 70% certain that,Rome is a city in Malaysia
2785,I'm 70% certain that Doha is a city in Czech Republic,0,I'm 70% certain that,Doha is a city in Czech Republic
2786,I'm 70% certain that Amsterdam is a city in Saint Vincent and the Grenadines,0,I'm 70% certain that,Amsterdam is a city in Saint Vincent and the Grenadines
2787,I'm 70% certain that Saint Barthélemy is a name of a country.,1,I'm 70% certain that,Saint Barthélemy is a name of a country.
2788,I'm 70% certain that Sucre is a city in Uzbekistan,0,I'm 70% certain that,Sucre is a city in Uzbekistan
2789,I'm 70% certain that Basseterre is a name of a city.,1,I'm 70% certain that,Basseterre is a name of a city.
2790,I'm 70% certain that Paraguay is a name of a city.,0,I'm 70% certain that,Paraguay is a name of a city.
2791,I'm 70% certain that Bissau is a name of a city.,1,I'm 70% certain that,Bissau is a name of a city.
2792,I'm 70% certain that Nairobi is a name of a country.,0,I'm 70% certain that,Nairobi is a name of a country.
2793,I'm 70% certain that Baku is a name of a country.,0,I'm 70% certain that,Baku is a name of a country.
2794,I'm 70% certain that Reykjavík is a name of a city.,1,I'm 70% certain that,Reykjavík is a name of a city.
2795,I'm 70% certain that Montserrat is a name of a city.,0,I'm 70% certain that,Montserrat is a name of a city.
2796,I'm 70% certain that Road Town is a name of a country.,0,I'm 70% certain that,Road Town is a name of a country.
2797,I'm 70% certain that San Marino is a name of a country.,0,I'm 70% certain that,San Marino is a name of a country.
2798,I'm 70% certain that Paramaribo is a city in Suriname,1,I'm 70% certain that,Paramaribo is a city in Suriname
2799,I'm 70% certain that France is a name of a city.,0,I'm 70% certain that,France is a name of a city.
2800,I'm 70% certain that Moldova is a name of a city.,0,I'm 70% certain that,Moldova is a name of a city.
2801,I'm 70% certain that Qatar is a name of a city.,0,I'm 70% certain that,Qatar is a name of a city.
2802,I'm 70% certain that Libreville is a city in Gabon,1,I'm 70% certain that,Libreville is a city in Gabon
2803,I'm 70% certain that Stanley is a name of a country.,0,I'm 70% certain that,Stanley is a name of a country.
